start_date,start_time,finish_date,finish_time,title,qipuId,count
20180331,00:00:01.608039,20180331,00:00:02.361867,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,13664621
20180331,00:00:02.362670,20180331,00:00:02.759277,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,4306599
20180331,00:00:02.759964,20180331,00:00:04.884602,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,3404548
20180331,00:00:04.885152,20180331,00:00:06.292438,《偶像练习生》【直拍】小组对决《PPAP》朱正廷,922795500,3103910
20180331,00:00:06.293096,20180331,00:00:06.995775,《偶像练习生》【直拍】小组对决《Can't stop》Justin,922857600,3092015
20180331,00:00:06.996224,20180331,00:00:08.344600,《偶像练习生》【直拍】小组对决《Can't stop》灵超,922890500,1333212
20180331,00:00:08.345064,20180331,00:00:08.684208,《偶像练习生》【直拍】小组对决《PPAP》王子异,922793800,1370332
20180331,00:00:08.684664,20180331,00:00:09.492294,《偶像练习生》【直拍】小组对决《Dance to the music》木子洋,922759200,831998
20180331,00:00:09.492771,20180331,00:00:09.884237,《偶像练习生》【直拍】小组对决《半兽人》卜凡,922783900,983625
20180331,00:00:09.884698,20180331,00:00:11.200394,《偶像练习生》【直拍】小组对决《SHAKE》岳岳,922770600,770894
20180331,00:00:11.200834,20180331,00:00:11.589808,《偶像练习生》【直拍】小组对决《Dance to the music》朱星杰,922733300,586504
20180331,00:00:11.590288,20180331,00:00:11.936257,《偶像练习生》【直拍】小组对决《代号魂斗罗》杨非同,922781600,207497
20180331,00:00:11.936671,20180331,00:00:12.283720,偶像练习生之张艺兴忆练习生经历落泪 李荣浩迎最强声音,912602100,241684334
20180331,00:00:12.284202,20180331,00:00:13.683676,偶像练习生之选手再评级惹张艺兴发火 主题曲舞台拉响C位争夺战,919527300,245435809
20180331,00:00:13.684136,20180331,00:00:14.011865,偶像练习生之张艺兴升级严厉制作人 范冰冰弟弟首秀哽咽泪目,906523400,297814614
20180331,01:00:02.031150,20180331,01:00:02.472339,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,13666555
20180331,01:00:02.472895,20180331,01:00:02.868834,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,4307501
20180331,01:00:02.869390,20180331,01:00:03.252603,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,3404973
20180331,01:00:03.253031,20180331,01:00:04.627993,《偶像练习生》【直拍】小组对决《PPAP》朱正廷,922795500,3105053
20180331,01:00:04.628537,20180331,01:00:04.924444,《偶像练习生》【直拍】小组对决《Can't stop》Justin,922857600,3092352
20180331,01:00:04.924902,20180331,01:00:05.317138,《偶像练习生》【直拍】小组对决《Can't stop》灵超,922890500,1333269
20180331,01:00:05.317656,20180331,01:00:05.671113,《偶像练习生》【直拍】小组对决《PPAP》王子异,922793800,1370411
20180331,01:00:05.671590,20180331,01:00:06.024960,《偶像练习生》【直拍】小组对决《Dance to the music》木子洋,922759200,832028
20180331,01:00:06.025431,20180331,01:00:06.410136,《偶像练习生》【直拍】小组对决《半兽人》卜凡,922783900,983995
20180331,01:00:06.410661,20180331,01:00:07.796195,《偶像练习生》【直拍】小组对决《SHAKE》岳岳,922770600,770911
20180331,01:00:07.796670,20180331,01:00:08.138402,《偶像练习生》【直拍】小组对决《Dance to the music》朱星杰,922733300,586812
20180331,01:00:08.139071,20180331,01:00:08.542996,《偶像练习生》【直拍】小组对决《代号魂斗罗》杨非同,922781600,207536
20180331,01:00:08.543463,20180331,01:00:08.889122,偶像练习生之张艺兴忆练习生经历落泪 李荣浩迎最强声音,912602100,241700819
20180331,01:00:08.889818,20180331,01:00:09.592266,偶像练习生之选手再评级惹张艺兴发火 主题曲舞台拉响C位争夺战,919527300,245457206
20180331,01:00:09.592720,20180331,01:00:09.987298,偶像练习生之张艺兴升级严厉制作人 范冰冰弟弟首秀哽咽泪目,906523400,297851705
20180331,02:00:01.514815,20180331,02:00:01.957762,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,13667713
20180331,02:00:01.958307,20180331,02:00:02.351020,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,4308056
20180331,02:00:02.351512,20180331,02:00:02.743720,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,3405226
20180331,02:00:02.744242,20180331,02:00:03.084233,《偶像练习生》【直拍】小组对决《PPAP》朱正廷,922795500,3105709
20180331,02:00:03.084688,20180331,02:00:03.423347,《偶像练习生》【直拍】小组对决《Can't stop》Justin,922857600,3092553
20180331,02:00:03.423806,20180331,02:00:04.787588,《偶像练习生》【直拍】小组对决《Can't stop》灵超,922890500,1333305
20180331,02:00:04.788116,20180331,02:00:05.170894,《偶像练习生》【直拍】小组对决《PPAP》王子异,922793800,1370482
20180331,02:00:05.171372,20180331,02:00:05.456556,《偶像练习生》【直拍】小组对决《Dance to the music》木子洋,922759200,832037
20180331,02:00:05.457003,20180331,02:00:05.790749,《偶像练习生》【直拍】小组对决《半兽人》卜凡,922783900,984143
20180331,02:00:05.791194,20180331,02:00:06.083026,《偶像练习生》【直拍】小组对决《SHAKE》岳岳,922770600,770916
20180331,02:00:06.083442,20180331,02:00:06.413349,《偶像练习生》【直拍】小组对决《Dance to the music》朱星杰,922733300,587028
20180331,02:00:06.413847,20180331,02:00:06.798093,《偶像练习生》【直拍】小组对决《代号魂斗罗》杨非同,922781600,207558
20180331,02:00:06.798601,20180331,02:00:07.128773,偶像练习生之张艺兴忆练习生经历落泪 李荣浩迎最强声音,912602100,241712275
20180331,02:00:07.129436,20180331,02:00:07.527829,偶像练习生之选手再评级惹张艺兴发火 主题曲舞台拉响C位争夺战,919527300,245472123
20180331,02:00:07.528287,20180331,02:00:07.906766,偶像练习生之张艺兴升级严厉制作人 范冰冰弟弟首秀哽咽泪目,906523400,297872233
20180331,03:00:01.256068,20180331,03:00:01.650063,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,13668340
20180331,03:00:01.650687,20180331,03:00:02.034049,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,4308420
20180331,03:00:02.034521,20180331,03:00:02.429045,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,3405396
