start_date,start_time,finish_date,finish_time,title,qipuId,count
20180219,00:00:02.133050,20180219,00:00:02.355490,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,9096042
20180219,00:00:02.356047,20180219,00:00:02.534220,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,2566566
20180219,00:00:02.534679,20180219,00:00:03.238055,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,2326113
20180219,00:00:03.238529,20180219,00:00:03.473329,《偶像练习生》【直拍】小组对决《PPAP》朱正廷,922795500,2211798
20180219,00:00:03.473848,20180219,00:00:03.704511,《偶像练习生》【直拍】小组对决《Can't stop》Justin,922857600,1980615
20180219,00:00:03.704971,20180219,00:00:03.828489,《偶像练习生》【直拍】小组对决《Can't stop》灵超,922890500,1016344
20180219,00:00:03.828926,20180219,00:00:04.293920,《偶像练习生》【直拍】小组对决《PPAP》王子异,922793800,999960
20180219,00:00:04.295085,20180219,00:00:04.523450,《偶像练习生》【直拍】小组对决《Dance to the music》木子洋,922759200,747736
20180219,00:00:04.524149,20180219,00:00:04.749209,《偶像练习生》【直拍】小组对决《半兽人》卜凡,922783900,754690
20180219,00:00:04.749704,20180219,00:00:04.867908,《偶像练习生》【直拍】小组对决《SHAKE》岳岳,922770600,678358
20180219,00:00:04.868384,20180219,00:00:05.076925,《偶像练习生》【直拍】小组对决《Dance to the music》朱星杰,922733300,309550
20180219,00:00:05.077412,20180219,00:00:05.191606,《偶像练习生》【直拍】小组对决《代号魂斗罗》杨非同,922781600,97983
20180219,00:00:05.192000,20180219,00:00:05.373929,偶像练习生之张艺兴忆练习生经历落泪 李荣浩迎最强声音,912602100,210928670
20180219,00:00:05.374414,20180219,00:00:05.491457,偶像练习生之选手再评级惹张艺兴发火 主题曲舞台拉响C位争夺战,919527300,203345731
20180219,00:00:05.492016,20180219,00:00:05.607340,偶像练习生之张艺兴升级严厉制作人 范冰冰弟弟首秀哽咽泪目,906523400,251208542
