start_date,start_time,finish_date,finish_time,name,gift,vip_gift
20180324,00:00:12.993636,20180324,00:00:13.659178,贝汯璘,29361,10619
20180324,00:00:12.993636,20180324,00:00:13.659178,毕雯珺,775955,325182
20180324,00:00:12.993636,20180324,00:00:13.659178,卜凡,2738060,415012
20180324,00:00:12.993636,20180324,00:00:13.659178,蔡徐坤,5005510,2112206
20180324,00:00:12.993636,20180324,00:00:13.659178,陈立农,5000126,1087819
20180324,00:00:12.993636,20180324,00:00:13.659178,陈名豪,13363,5434
20180324,00:00:12.993636,20180324,00:00:13.659178,陈斯琪,29522,13407
20180324,00:00:12.993636,20180324,00:00:13.659178,陈义夫,5699,2602
20180324,00:00:12.993636,20180324,00:00:13.659178,邓烺怡,8900,3931
20180324,00:00:12.993636,20180324,00:00:13.659178,丁泽仁,603563,190388
20180324,00:00:12.993636,20180324,00:00:13.659178,董岩磊,104162,52172
20180324,00:00:12.993636,20180324,00:00:13.659178,范丞丞,5017622,884831
20180324,00:00:12.993636,20180324,00:00:13.659178,甘俊,3900,1752
20180324,00:00:12.993636,20180324,00:00:13.659178,高茂桐,9175,4074
20180324,00:00:12.993636,20180324,00:00:13.659178,GIGEL,7922,3188
20180324,00:00:12.993636,20180324,00:00:13.659178,韩沐伯,896542,136984
20180324,00:00:12.993636,20180324,00:00:13.659178,韩雍杰,241943,13680
20180324,00:00:12.993636,20180324,00:00:13.659178,何东东,155116,56848
20180324,00:00:12.993636,20180324,00:00:13.659178,何嘉庚,2740,928
20180324,00:00:12.993636,20180324,00:00:13.659178,Hook于浩,2147,967
20180324,00:00:12.993636,20180324,00:00:13.659178,侯浩然,2341,1072
20180324,00:00:12.993636,20180324,00:00:13.659178,胡致邦,331951,32343
20180324,00:00:12.993636,20180324,00:00:13.659178,黄若涵,2175,660
20180324,00:00:12.993636,20180324,00:00:13.659178,黄书豪,49132,18380
20180324,00:00:12.993636,20180324,00:00:13.659178,黄新淳,304238,135751
20180324,00:00:12.993636,20180324,00:00:13.659178,Jeffrey,725907,135183
20180324,00:00:12.993636,20180324,00:00:13.659178,伽里,11678,3466
20180324,00:00:12.993636,20180324,00:00:13.659178,姜达赫,5668,2326
20180324,00:00:12.993636,20180324,00:00:13.659178,姜京佐,18874,7602
20180324,00:00:12.993636,20180324,00:00:13.659178,金逸涵,6919,3389
20180324,00:00:12.993636,20180324,00:00:13.659178,靖佩瑶,136859,37585
20180324,00:00:12.993636,20180324,00:00:13.659178,J-ONE,1744,633
20180324,00:00:12.993636,20180324,00:00:13.659178,Justin,5000600,888086
20180324,00:00:12.993636,20180324,00:00:13.659178,李长庚,125445,17976
20180324,00:00:12.993636,20180324,00:00:13.659178,李俊毅,47919,26660
20180324,00:00:12.993636,20180324,00:00:13.659178,李权哲,623515,195853
20180324,00:00:12.993636,20180324,00:00:13.659178,李让,117300,13760
20180324,00:00:12.993636,20180324,00:00:13.659178,李若天,10912,4906
20180324,00:00:12.993636,20180324,00:00:13.659178,李希侃,924904,318706
20180324,00:00:12.993636,20180324,00:00:13.659178,李鑫岩,3382,1014
20180324,00:00:12.993636,20180324,00:00:13.659178,李志杰,2194,1083
20180324,00:00:12.993636,20180324,00:00:13.659178,梁辉,25845,6026
20180324,00:00:12.993636,20180324,00:00:13.659178,林超泽,264902,102120
20180324,00:00:12.993636,20180324,00:00:13.659178,林浩楷,3341,1419
20180324,00:00:12.993636,20180324,00:00:13.659178,林彦俊,1808702,248094
20180324,00:00:12.993636,20180324,00:00:13.659178,灵超,2125582,722249
20180324,00:00:12.993636,20180324,00:00:13.659178,凌崎,129173,3768
20180324,00:00:12.993636,20180324,00:00:13.659178,娄滋博,192487,64983
20180324,00:00:12.993636,20180324,00:00:13.659178,陆定昊,286844,65988
20180324,00:00:12.993636,20180324,00:00:13.659178,罗杰,7600,3340
20180324,00:00:12.993636,20180324,00:00:13.659178,罗正,147569,38576
20180324,00:00:12.993636,20180324,00:00:13.659178,吕晨瑜,6519,2816
20180324,00:00:12.993636,20180324,00:00:13.659178,闵喆祥,2433,1187
20180324,00:00:12.993636,20180324,00:00:13.659178,明鹏,35843,8662
20180324,00:00:12.993636,20180324,00:00:13.659178,木子洋,2099667,326771
20180324,00:00:12.993636,20180324,00:00:13.659178,钱正昊,1495160,171275
20180324,00:00:12.993636,20180324,00:00:13.659178,秦奋,514679,158688
20180324,00:00:12.993636,20180324,00:00:13.659178,覃俊毅,13745,5982
20180324,00:00:12.993636,20180324,00:00:13.659178,秦子墨,49691,18317
20180324,00:00:12.993636,20180324,00:00:13.659178,邱治谐,6568,659
20180324,00:00:12.993636,20180324,00:00:13.659178,Rapen,4379,2351
20180324,00:00:12.993636,20180324,00:00:13.659178,孙凡杰,2664,1036
20180324,00:00:12.993636,20180324,00:00:13.659178,孙浩然,19131,2216
20180324,00:00:12.993636,20180324,00:00:13.659178,Traple赵凌峰,1158,415
20180324,00:00:12.993636,20180324,00:00:13.659178,万宇贤,1744,951
20180324,00:00:12.993636,20180324,00:00:13.659178,王艺龙,12675,4291
20180324,00:00:12.993636,20180324,00:00:13.659178,王宥辰,1591,677
20180324,00:00:12.993636,20180324,00:00:13.659178,王梓豪,1926,955
20180324,00:00:12.993636,20180324,00:00:13.659178,王子异,3556668,478606
20180324,00:00:12.993636,20180324,00:00:13.659178,武连杰,20671,4020
20180324,00:00:12.993636,20180324,00:00:13.659178,小鬼,1868656,656006
20180324,00:00:12.993636,20180324,00:00:13.659178,徐鹤尼,9604,4751
20180324,00:00:12.993636,20180324,00:00:13.659178,许凯皓,85219,20369
20180324,00:00:12.993636,20180324,00:00:13.659178,徐圣恩,143519,58387
20180324,00:00:12.993636,20180324,00:00:13.659178,杨非同,503023,190939
20180324,00:00:12.993636,20180324,00:00:13.659178,杨羿,1617,605
20180324,00:00:12.993636,20180324,00:00:13.659178,叶泓希,106701,1414
20180324,00:00:12.993636,20180324,00:00:13.659178,YiF张艺凡,4421,2300
